epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202018,2020-05-01,55,AL,,27,state,1226,36.58017,181,53,6,0.0432,3351543,False,False
202018,2020-05-01,50,AM,,13,state,5723,136.0121,469,476,51,0.0832,4207714,False,False
202018,2020-05-01,43,AP,,16,state,1121,130.08066,41,37,3,0.033,861773,False,False
202018,2020-05-01,57,BA,,29,state,3140,21.03059,273,117,11,0.0373,14930634,False,False
202018,2020-05-01,47,CE,,23,state,8000,87.07859,139,539,47,0.0674,9187103,False,False
202018,2020-05-01,56,DF,,53,state,1546,50.6031,123,31,1,0.0201,3055149,False,False
202018,2020-05-01,58,ES,,32,state,2913,71.67723,225,101,8,0.0347,4064052,False,False
202018,2020-05-01,51,GO,,52,state,808,11.35862,27,29,0,0.0359,7113540,False,False
202018,2020-05-01,43,MA,,21,state,3805,53.48159,299,224,20,0.0589,7114598,False,False
202018,2020-05-01,55,MG,,31,state,1935,9.08764,108,88,6,0.0455,21292666,False,False
202018,2020-05-01,49,MS,,50,state,261,9.29026,6,9,0,0.0345,2809394,False,False
202018,2020-05-01,43,MT,,51,state,320,9.07487,18,11,0,0.0344,3526220,False,False
202018,2020-05-01,45,PA,,15,state,3359,38.65031,360,263,39,0.0783,8690745,False,False
202018,2020-05-01,51,PB,,25,state,1034,25.59864,108,74,7,0.0716,4039277,False,False
202018,2020-05-01,51,PE,,26,state,7334,76.26379,458,603,38,0.0822,9616621,False,False
202018,2020-05-01,44,PI,,22,state,665,20.26525,65,26,2,0.0391,3281480,False,False
202018,2020-05-01,51,PR,,41,state,1464,12.71182,41,92,4,0.0628,11516840,False,False
202018,2020-05-01,58,RJ,,33,state,10166,58.53904,713,921,67,0.0906,17366189,False,False
202018,2020-05-01,51,RN,,24,state,1366,38.65128,69,59,3,0.0432,3534165,False,False
202018,2020-05-01,43,RO,,11,state,585,32.56404,83,18,2,0.0308,1796460,False,False
202018,2020-05-01,42,RR,,14,state,519,82.22681,0,7,0,0.0135,631181,False,False
202018,2020-05-01,53,RS,,43,state,1619,14.17319,90,62,4,0.0383,11422973,False,False
202018,2020-05-01,51,SC,,42,state,2104,29.01068,-290,50,2,0.0238,7252502,False,False
202018,2020-05-01,49,SE,,28,state,517,22.2958,64,14,0,0.0271,2318822,False,False
202018,2020-05-01,67,SP,,35,state,30374,65.61771,1676,2511,136,0.0827,46289333,False,False
202018,2020-05-01,45,TO,,17,state,191,12.01071,27,4,1,0.0209,1590248,False,False
202018,2020-04-30,45,AC,,12,state,404,45.16641,50,19,1,0.047,894470,False,False
202018,2020-04-30,54,AL,,27,state,1045,31.17967,88,47,6,0.045,3351543,False,False
202018,2020-04-30,49,AM,,13,state,5254,124.8659,453,425,45,0.0809,4207714,False,False
202018,2020-04-30,42,AP,,16,state,1080,125.32303,64,34,3,0.0315,861773,False,False
202018,2020-04-30,56,BA,,29,state,2867,19.20213,191,106,6,0.037,14930634,False,False
202018,2020-04-30,46,CE,,23,state,7861,85.5656,452,492,42,0.0626,9187103,False,False
202018,2020-04-30,55,DF,,53,state,1423,46.57711,110,30,2,0.0211,3055149,False,False
202018,2020-04-30,57,ES,,32,state,2688,66.14089,150,93,9,0.0346,4064052,False,False
202018,2020-04-30,50,GO,,52,state,781,10.97906,76,29,2,0.0371,7113540,False,False
202018,2020-04-30,42,MA,,21,state,3506,49.27896,316,204,20,0.0582,7114598,False,False
202018,2020-04-30,54,MG,,31,state,1827,8.58042,69,82,2,0.0449,21292666,False,False
202018,2020-04-30,48,MS,,50,state,255,9.07669,6,9,0,0.0353,2809394,False,False
202018,2020-04-30,42,MT,,51,state,302,8.56441,10,11,0,0.0364,3526220,False,False
202018,2020-04-30,44,PA,,15,state,2999,34.50797,413,224,68,0.0747,8690745,False,False
202018,2020-04-30,50,PB,,25,state,926,22.92489,112,67,5,0.0724,4039277,False,False
202018,2020-04-30,50,PE,,26,state,6876,71.50121,682,565,27,0.0822,9616621,False,False
202018,2020-04-30,43,PI,,22,state,600,18.28443,87,24,0,0.04,3281480,False,False
202018,2020-04-30,50,PR,,41,state,1423,12.35582,59,88,4,0.0618,11516840,False,False
202018,2020-04-30,57,RJ,,33,state,9453,54.43336,584,854,60,0.0903,17366189,False,False
202018,2020-04-30,50,RN,,24,state,1297,36.69891,120,56,0,0.0432,3534165,False,False
202018,2020-04-30,42,RO,,11,state,502,27.94385,69,16,1,0.0319,1796460,False,False
202018,2020-04-30,41,RR,,14,state,519,82.22681,93,7,3,0.0135,631181,False,False
202018,2020-04-30,52,RS,,43,state,1529,13.38531,109,58,7,0.0379,11422973,False,False
202018,2020-04-30,50,SC,,42,state,2394,33.0093,309,48,2,0.0201,7252502,False,False
202018,2020-04-30,48,SE,,28,state,453,19.53578,173,14,3,0.0309,2318822,False,False
202018,2020-04-30,66,SP,,35,state,28698,61.997,2540,2375,128,0.0828,46289333,False,False
202018,2020-04-30,44,TO,,17,state,164,10.31286,27,3,0,0.0183,1590248,False,False
202018,2020-04-29,44,AC,,12,state,354,39.57651,37,18,2,0.0508,894470,False,False
202018,2020-04-29,53,AL,,27,state,957,28.55401,180,41,5,0.0428,3351543,False,False
202018,2020-04-29,48,AM,,13,state,4801,114.09996,464,380,29,0.0792,4207714,False,False
202018,2020-04-29,41,AP,,16,state,1016,117.89648,98,31,3,0.0305,861773,False,False
202018,2020-04-29,55,BA,,29,state,2676,17.92288,112,100,7,0.0374,14930634,False,False
202018,2020-04-29,45,CE,,23,state,7409,80.64566,424,450,33,0.0607,9187103,False,False
202018,2020-04-29,54,DF,,53,state,1313,42.97663,83,28,0,0.0213,3055149,False,False
202018,2020-04-29,56,ES,,32,state,2538,62.44999,374,84,7,0.0331,4064052,False,False
202018,2020-04-29,49,GO,,52,state,705,9.91068,44,27,0,0.0383,7113540,False,False
202018,2020-04-29,41,MA,,21,state,3190,44.83739,386,184,18,0.0577,7114598,False,False
202018,2020-04-29,53,MG,,31,state,1758,8.25636,109,80,9,0.0455,21292666,False,False
202018,2020-04-29,47,MS,,50,state,249,8.86312,9,9,0,0.0361,2809394,False,False
202018,2020-04-29,41,MT,,51,state,292,8.28082,29,11,0,0.0377,3526220,False,False
202018,2020-04-29,43,PA,,15,state,2586,29.75579,267,156,24,0.0603,8690745,False,False
202018,2020-04-29,49,PB,,25,state,814,20.15212,116,62,5,0.0762,4039277,False,False
202018,2020-04-29,49,PE,,26,state,6194,64.40932,470,538,30,0.0869,9616621,False,False
202018,2020-04-29,42,PI,,22,state,513,15.63319,59,24,0,0.0468,3281480,False,False
202018,2020-04-29,49,PR,,41,state,1364,11.84353,78,84,5,0.0616,11516840,False,False
202018,2020-04-29,56,RJ,,33,state,8869,51.0705,365,794,56,0.0895,17366189,False,False
202018,2020-04-29,49,RN,,24,state,1177,33.30348,91,56,2,0.0476,3534165,False,False
202018,2020-04-29,41,RO,,11,state,433,24.10296,20,15,4,0.0346,1796460,False,False
202018,2020-04-29,40,RR,,14,state,426,67.49253,1,4,0,0.0094,631181,False,False
202018,2020-04-29,51,RS,,43,state,1420,12.43109,70,51,2,0.0359,11422973,False,False
202018,2020-04-29,49,SC,,42,state,2085,28.7487,90,46,2,0.0221,7252502,False,False
202018,2020-04-29,47,SE,,28,state,280,12.0751,0,11,0,0.0393,2318822,False,True
202018,2020-04-29,65,SP,,35,state,26158,56.50978,2117,2247,198,0.0859,46289333,False,False
202018,2020-04-29,43,TO,,17,state,137,8.61501,21,3,1,0.0219,1590248,False,False
202018,2020-04-28,43,AC,,12,state,317,35.43998,16,16,2,0.0505,894470,False,False
202018,2020-04-28,52,AL,,27,state,777,23.18335,134,36,2,0.0463,3351543,False,False
202018,2020-04-28,47,AM,,13,state,4337,103.07259,409,351,31,0.0809,4207714,False,False
202018,2020-04-28,40,AP,,16,state,918,106.52457,76,28,2,0.0305,861773,False,False
202018,2020-04-28,54,BA,,29,state,2564,17.17275,208,93,10,0.0363,14930634,False,False
202018,2020-04-28,44,CE,,23,state,6985,76.0305,202,417,20,0.0597,9187103,False,False
202018,2020-04-28,53,DF,,53,state,1230,40.2599,41,28,0,0.0228,3055149,False,False
202018,2020-04-28,55,ES,,32,state,2164,53.24735,220,77,14,0.0356,4064052,False,False
202018,2020-04-28,48,GO,,52,state,661,9.29214,45,27,1,0.0408,7113540,False,False
202018,2020-04-28,40,MA,,21,state,2804,39.41192,276,166,21,0.0592,7114598,False,False
202018,2020-04-28,52,MG,,31,state,1649,7.74445,63,71,9,0.0431,21292666,False,False
202018,2020-04-28,46,MS,,50,state,240,8.54277,2,9,0,0.0375,2809394,False,False
202018,2020-04-28,40,MT,,51,state,263,7.45841,7,11,1,0.0418,3526220,False,False
202018,2020-04-28,42,PA,,15,state,2319,26.68356,100,132,10,0.0569,8690745,False,False
202018,2020-04-28,48,PB,,25,state,698,17.28032,65,57,4,0.0817,4039277,False,False
202018,2020-04-28,48,PE,,26,state,5724,59.52195,366,508,58,0.0887,9616621,False,False
202018,2020-04-28,41,PI,,22,state,454,13.83522,46,24,3,0.0529,3281480,False,False
202018,2020-04-28,48,PR,,41,state,1286,11.16626,85,79,2,0.0614,11516840,False,False
202018,2020-04-28,55,RJ,,33,state,8504,48.96872,560,738,61,0.0868,17366189,False,False
202018,2020-04-28,48,RN,,24,state,1086,30.72862,229,54,6,0.0497,3534165,False,False
202018,2020-04-28,40,RO,,11,state,413,22.98966,20,11,1,0.0266,1796460,False,False
202018,2020-04-28,39,RR,,14,state,425,67.33409,0,4,0,0.0094,631181,False,True
202018,2020-04-28,50,RS,,43,state,1350,11.81829,94,49,4,0.0363,11422973,False,False
202018,2020-04-28,48,SC,,42,state,1995,27.50775,519,44,0,0.0221,7252502,False,False
202018,2020-04-28,46,SE,,28,state,280,12.0751,69,11,0,0.0393,2318822,False,False
202018,2020-04-28,64,SP,,35,state,24041,51.93637,2345,2049,224,0.0852,46289333,False,False
202018,2020-04-28,42,TO,,17,state,116,7.29446,37,2,0,0.0172,1590248,False,False
202018,2020-04-27,42,AC,,12,state,301,33.65121,22,14,3,0.0465,894470,False,False
202018,2020-04-27,51,AL,,27,state,643,19.18519,83,34,2,0.0529,3351543,False,False
202018,2020-04-27,46,AM,,13,state,3928,93.35235,95,320,16,0.0815,4207714,False,False
202018,2020-04-27,39,AP,,16,state,842,97.70554,21,26,3,0.0309,861773,False,False
202018,2020-04-27,53,BA,,29,state,2356,15.77964,108,83,9,0.0352,14930634,False,False
202018,2020-04-27,43,CE,,23,state,6783,73.83176,523,397,21,0.0585,9187103,False,False
202018,2020-04-27,52,DF,,53,state,1189,38.91791,64,28,1,0.0235,3055149,False,False
202018,2020-04-27,54,ES,,32,state,1944,47.83403,125,63,6,0.0324,4064052,False,False
202018,2020-04-27,47,GO,,52,state,616,8.65954,43,26,1,0.0422,7113540,False,False
202018,2020-04-27,39,MA,,21,state,2528,35.53258,118,145,20,0.0574,7114598,False,False
202018,2020-04-27,51,MG,,31,state,1586,7.44857,38,62,1,0.0391,21292666,False,False
202018,2020-04-27,45,MS,,50,state,238,8.47158,4,9,2,0.0378,2809394,False,False
202018,2020-04-27,39,MT,,51,state,256,7.2599,7,10,1,0.0391,3526220,False,False
202018,2020-04-27,41,PA,,15,state,2219,25.53291,149,122,8,0.055,8690745,False,False
202018,2020-04-27,47,PB,,25,state,633,15.67112,90,53,3,0.0837,4039277,False,False
202018,2020-04-27,47,PE,,26,state,5358,55.71604,460,450,35,0.084,9616621,False,False
202018,2020-04-27,40,PI,,22,state,408,12.43341,44,21,1,0.0515,3281480,False,False
202018,2020-04-27,47,PR,,41,state,1201,10.42821,30,77,2,0.0641,11516840,False,False
202018,2020-04-27,54,RJ,,33,state,7944,45.74406,833,677,32,0.0852,17366189,False,False
202018,2020-04-27,47,RN,,24,state,857,24.24901,25,48,3,0.056,3534165,False,False
202018,2020-04-27,39,RO,,11,state,393,21.87636,29,10,0,0.0254,1796460,False,False
202018,2020-04-27,38,RR,,14,state,425,67.33409,18,4,0,0.0094,631181,False,False
202018,2020-04-27,49,RS,,43,state,1256,10.99539,48,45,7,0.0358,11422973,False,False
202018,2020-04-27,47,SC,,42,state,1476,20.3516,139,44,1,0.0298,7252502,False,False
202018,2020-04-27,45,SE,,28,state,211,9.09945,36,11,2,0.0521,2318822,False,False
202018,2020-04-27,63,SP,,35,state,21696,46.87041,981,1825,125,0.0841,46289333,False,False
202018,2020-04-27,41,TO,,17,state,79,4.96778,12,2,0,0.0253,1590248,False,False
202018,2020-04-26,41,AC,,12,state,279,31.19166,21,11,0,0.0394,894470,False,False
202018,2020-04-26,50,AL,,27,state,560,16.70872,59,32,3,0.0571,3351543,False,False
202018,2020-04-26,45,AM,,13,state,3833,91.09459,198,304,17,0.0793,4207714,False,False
202018,2020-04-26,38,AP,,16,state,821,95.26871,132,23,3,0.028,861773,False,False
202018,2020-04-26,52,BA,,29,state,2248,15.05629,132,74,2,0.0329,14930634,False,False
202018,2020-04-26,42,CE,,23,state,6260,68.139,593,376,50,0.0601,9187103,False,False
202018,2020-04-26,51,DF,,53,state,1125,36.82308,105,27,0,0.024,3055149,False,False
202018,2020-04-26,53,ES,,32,state,1819,44.75829,108,57,5,0.0313,4064052,False,False
202018,2020-04-26,46,GO,,52,state,573,8.05506,67,25,0,0.0436,7113540,False,False
202018,2020-04-26,38,MA,,21,state,2410,33.87402,187,125,13,0.0519,7114598,False,False
202018,2020-04-26,50,MG,,31,state,1548,7.27011,67,61,3,0.0394,21292666,False,False
202018,2020-04-26,44,MS,,50,state,234,8.3292,17,7,0,0.0299,2809394,False,False
202018,2020-04-26,38,MT,,51,state,249,7.06139,3,9,0,0.0361,3526220,False,False
202018,2020-04-26,40,PA,,15,state,2070,23.81844,325,114,19,0.0551,8690745,False,False
202018,2020-04-26,46,PB,,25,state,543,13.443,44,50,1,0.0921,4039277,False,False
202018,2020-04-26,46,PE,,26,state,4898,50.93265,391,415,34,0.0847,9616621,False,False
202018,2020-04-26,39,PI,,22,state,364,11.09256,33,20,2,0.0549,3281480,False,False
202018,2020-04-26,46,PR,,41,state,1171,10.16772,16,75,4,0.064,11516840,False,False
202018,2020-04-26,53,RJ,,33,state,7111,40.94738,283,645,30,0.0907,17366189,False,False
202018,2020-04-26,46,RN,,24,state,832,23.54163,7,45,1,0.0541,3534165,False,False
202018,2020-04-26,38,RO,,11,state,364,20.26207,36,10,3,0.0275,1796460,False,False
202018,2020-04-26,37,RR,,14,state,407,64.4823,6,4,0,0.0098,631181,False,False
202018,2020-04-26,48,RS,,43,state,1208,10.57518,42,38,3,0.0315,11422973,False,False
202018,2020-04-26,46,SC,,42,state,1337,18.43502,102,43,1,0.0322,7252502,False,False
202018,2020-04-26,44,SE,,28,state,175,7.54694,21,9,0,0.0514,2318822,False,False
202018,2020-04-26,62,SP,,35,state,20715,44.75113,711,1700,33,0.0821,46289333,False,False
202018,2020-04-26,40,TO,,17,state,67,4.21318,9,2,0,0.0299,1590248,False,False
202017,2020-04-25,40,AC,,12,state,258,28.8439,24,11,0,0.0426,894470,False,False
202017,2020-04-25,49,AL,,27,state,501,14.94834,88,29,2,0.0579,3351543,False,False
202017,2020-04-25,44,AM,,13,state,3635,86.38895,441,287,32,0.079,4207714,False,False
202017,2020-04-25,37,AP,,16,state,689,79.95145,41,20,2,0.029,861773,False,False
202017,2020-04-25,51,BA,,29,state,2116,14.1722,137,72,5,0.034,14930634,False,False
202017,2020-04-25,41,CE,,23,state,5667,61.6843,546,326,33,0.0575,9187103,False,False
202017,2020-04-25,50,DF,,53,state,1020,33.38626,8,27,1,0.0265,3055149,False,False
202017,2020-04-25,52,ES,,32,state,1711,42.10084,46,52,5,0.0304,4064052,False,False
202017,2020-04-25,45,GO,,52,state,506,7.1132,20,25,1,0.0494,7113540,False,False
202017,2020-04-25,37,MA,,21,state,2223,31.24562,118,112,12,0.0504,7114598,False,False
202017,2020-04-25,49,MG,,31,state,1481,6.95545,62,58,4,0.0392,21292666,False,False
202017,2020-04-25,43,MS,,50,state,217,7.72409,4,7,0,0.0323,2809394,False,False
202017,2020-04-25,37,MT,,51,state,246,6.97631,5,9,1,0.0366,3526220,False,False
202017,2020-04-25,39,PA,,15,state,1745,20.07883,166,95,9,0.0544,8690745,False,False
202017,2020-04-25,45,PB,,25,state,499,12.3537,52,49,3,0.0982,4039277,False,False
202017,2020-04-25,45,PE,,26,state,4507,46.86677,508,381,29,0.0845,9616621,False,False
202017,2020-04-25,38,PI,,22,state,331,10.08691,34,18,1,0.0544,3281480,False,False
202017,2020-04-25,45,PR,,41,state,1155,10.02879,22,71,4,0.0615,11516840,False,False
202017,2020-04-25,52,RJ,,33,state,6828,39.31778,546,615,45,0.0901,17366189,False,False
202017,2020-04-25,45,RN,,24,state,825,23.34356,44,44,4,0.0533,3534165,False,False
202017,2020-04-25,37,RO,,11,state,328,18.25813,38,7,1,0.0213,1796460,False,False
202017,2020-04-25,36,RR,,14,state,401,63.5317,56,4,1,0.01,631181,False,False
202017,2020-04-25,47,RS,,43,state,1166,10.2075,70,35,1,0.03,11422973,False,False
202017,2020-04-25,45,SC,,42,state,1235,17.02861,26,42,0,0.034,7252502,False,False
202017,2020-04-25,43,SE,,28,state,154,6.6413,9,9,1,0.0584,2318822,False,False
202017,2020-04-25,61,SP,,35,state,20004,43.21514,2178,1667,155,0.0833,46289333,False,False
202017,2020-04-25,39,TO,,17,state,58,3.64723,8,2,0,0.0345,1590248,False,False
202017,2020-04-24,39,AC,,12,state,234,26.16074,7,11,1,0.047,894470,False,False
202017,2020-04-24,48,AL,,27,state,413,12.32268,89,27,5,0.0654,3351543,False,False
202017,2020-04-24,43,AM,,13,state,3194,75.9082,306,255,21,0.0798,4207714,False,False
202017,2020-04-24,36,AP,,16,state,648,75.19382,93,18,2,0.0278,861773,False,False
202017,2020-04-24,50,BA,,29,state,1979,13.25463,134,67,5,0.0339,14930634,False,False
202017,2020-04-24,40,CE,,23,state,5121,55.74118,419,293,22,0.0572,9187103,False,False
202017,2020-04-24,49,DF,,53,state,1012,33.12441,44,26,0,0.0257,3055149,False,False
202017,2020-04-24,51,ES,,32,state,1665,40.96896,212,47,4,0.0282,4064052,False,False
202017,2020-04-24,44,GO,,52,state,486,6.83204,33,24,1,0.0494,7113540,False,False
202017,2020-04-24,36,MA,,21,state,2105,29.58705,154,100,12,0.0475,7114598,False,False
202017,2020-04-24,48,MG,,31,state,1419,6.66427,111,54,3,0.0381,21292666,False,False
202017,2020-04-24,42,MS,,50,state,213,7.58171,27,7,0,0.0329,2809394,False,False
202017,2020-04-24,36,MT,,51,state,241,6.83451,21,8,1,0.0332,3526220,False,False
202017,2020-04-24,38,PA,,15,state,1579,18.16875,312,86,33,0.0545,8690745,False,False
202017,2020-04-24,44,PB,,25,state,447,11.06634,61,46,2,0.1029,4039277,False,False
202017,2020-04-24,44,PE,,26,state,3999,41.58425,395,352,40,0.088,9616621,False,False
202017,2020-04-24,37,PI,,22,state,297,9.05079,41,17,1,0.0572,3281480,False,False
202017,2020-04-24,44,PR,,41,state,1133,9.83777,37,67,5,0.0591,11516840,False,False
202017,2020-04-24,51,RJ,,33,state,6282,36.17374,110,570,40,0.0907,17366189,False,False
202017,2020-04-24,44,RN,,24,state,781,22.09857,27,40,2,0.0512,3534165,False,False
202017,2020-04-24,36,RO,,11,state,290,16.14286,40,6,1,0.0207,1796460,False,False
202017,2020-04-24,35,RR,,14,state,345,54.65944,41,3,0,0.0087,631181,False,False
202017,2020-04-24,46,RS,,43,state,1096,9.5947,57,34,5,0.031,11422973,False,False
202017,2020-04-24,44,SC,,42,state,1209,16.67011,39,42,0,0.0347,7252502,False,False
202017,2020-04-24,42,SE,,28,state,145,6.25318,10,8,0,0.0552,2318822,False,False
202017,2020-04-24,60,SP,,35,state,17826,38.50995,1086,1512,167,0.0848,46289333,False,False
202017,2020-04-24,38,TO,,17,state,50,3.14416,7,2,0,0.04,1590248,False,False
202017,2020-04-23,38,AC,,12,state,227,25.37816,13,10,2,0.0441,894470,False,False
202017,2020-04-23,47,AL,,27,state,324,9.66719,81,22,2,0.0679,3351543,False,False
202017,2020-04-23,42,AM,,13,state,2888,68.63584,409,234,28,0.081,4207714,False,False
202017,2020-04-23,35,AP,,16,state,555,64.40211,63,16,2,0.0288,861773,False,False
202017,2020-04-23,49,BA,,29,state,1845,12.35714,200,62,9,0.0336,14930634,False,False
202017,2020-04-23,39,CE,,23,state,4702,51.18044,586,271,32,0.0576,9187103,False,False
202017,2020-04-23,48,DF,,53,state,968,31.68422,9,26,1,0.0269,3055149,False,False
202017,2020-04-23,50,ES,,32,state,1453,35.7525,102,43,6,0.0296,4064052,False,False
202017,2020-04-23,43,GO,,52,state,453,6.36814,15,23,2,0.0508,7113540,False,False
202017,2020-04-23,35,MA,,21,state,1951,27.42249,194,88,12,0.0451,7114598,False,False
202017,2020-04-23,47,MG,,31,state,1308,6.14296,25,51,4,0.039,21292666,False,False
202017,2020-04-23,41,MS,,50,state,186,6.62064,11,7,1,0.0376,2809394,False,False
202017,2020-04-23,35,MT,,51,state,220,6.23898,15,7,1,0.0318,3526220,False,False
202017,2020-04-23,37,PA,,15,state,1267,14.57873,72,53,10,0.0418,8690745,False,False
202017,2020-04-23,43,PB,,25,state,386,9.55617,41,44,4,0.114,4039277,False,False
202017,2020-04-23,43,PE,,26,state,3604,37.47678,306,312,30,0.0866,9616621,False,False
202017,2020-04-23,36,PI,,22,state,256,7.80136,39,16,1,0.0625,3281480,False,False
202017,2020-04-23,43,PR,,41,state,1096,9.5165,19,62,2,0.0566,11516840,False,False
202017,2020-04-23,50,RJ,,33,state,6172,35.54032,620,530,40,0.0859,17366189,False,False
202017,2020-04-23,43,RN,,24,state,754,21.3346,46,38,4,0.0504,3534165,False,False
202017,2020-04-23,35,RO,,11,state,250,13.91626,27,5,0,0.02,1796460,False,False
202017,2020-04-23,34,RR,,14,state,304,48.16368,7,3,0,0.0099,631181,False,False
202017,2020-04-23,45,RS,,43,state,1039,9.09571,69,29,1,0.0279,11422973,False,False
202017,2020-04-23,43,SC,,42,state,1170,16.13236,55,42,3,0.0359,7252502,False,False
202017,2020-04-23,41,SE,,28,state,135,5.82192,17,8,1,0.0593,2318822,False,False
202017,2020-04-23,59,SP,,35,state,16740,36.16384,826,1345,211,0.0803,46289333,False,False
202017,2020-04-23,37,TO,,17,state,43,2.70398,6,2,0,0.0465,1590248,False,False
202017,2020-04-22,37,AC,,12,state,214,23.92478,19,8,0,0.0374,894470,False,False
202017,2020-04-22,46,AL,,27,state,243,7.25039,33,20,1,0.0823,3351543,False,False
202017,2020-04-22,41,AM,,13,state,2479,58.9156,209,206,13,0.0831,4207714,False,False
202017,2020-04-22,34,AP,,16,state,492,57.0916,26,14,1,0.0285,861773,False,False
202017,2020-04-22,48,BA,,29,state,1645,11.01762,141,53,5,0.0322,14930634,False,False
202017,2020-04-22,38,CE,,23,state,4116,44.80194,434,239,18,0.0581,9187103,False,False
202017,2020-04-22,47,DF,,53,state,959,31.38963,46,25,1,0.0261,3055149,False,False
202017,2020-04-22,49,ES,,32,state,1351,33.24268,38,37,3,0.0274,4064052,False,False
202017,2020-04-22,42,GO,,52,state,438,6.15727,17,21,2,0.0479,7113540,False,False
202017,2020-04-22,34,MA,,21,state,1757,24.6957,153,76,10,0.0433,7114598,False,False
202017,2020-04-22,46,MG,,31,state,1283,6.02555,53,47,3,0.0366,21292666,False,False
202017,2020-04-22,40,MS,,50,state,175,6.2291,2,6,0,0.0343,2809394,False,False
202017,2020-04-22,34,MT,,51,state,205,5.81359,24,6,0,0.0293,3526220,False,False
202017,2020-04-22,36,PA,,15,state,1195,13.75026,169,43,5,0.036,8690745,False,False
202017,2020-04-22,42,PB,,25,state,345,8.54113,44,40,1,0.1159,4039277,False,False
202017,2020-04-22,42,PE,,26,state,3298,34.29479,390,282,22,0.0855,9616621,False,False
202017,2020-04-22,35,PI,,22,state,217,6.61287,11,15,0,0.0691,3281480,False,False
202017,2020-04-22,42,PR,,41,state,1077,9.35152,38,60,5,0.0557,11516840,False,False
202017,2020-04-22,49,RJ,,33,state,5552,31.97017,246,490,29,0.0883,17366189,False,False
202017,2020-04-22,42,RN,,24,state,708,20.03302,62,34,5,0.048,3534165,False,False
202017,2020-04-22,34,RO,,11,state,223,12.4133,0,5,0,0.0224,1796460,False,True
202017,2020-04-22,33,RR,,14,state,297,47.05465,17,3,0,0.0101,631181,False,False
202017,2020-04-22,44,RS,,43,state,970,8.49166,52,28,1,0.0289,11422973,False,False
202017,2020-04-22,42,SC,,42,state,1115,15.374,24,39,2,0.035,7252502,False,False
202017,2020-04-22,40,SE,,28,state,118,5.08879,1,7,0,0.0593,2318822,False,False
202017,2020-04-22,58,SP,,35,state,15914,34.37941,529,1134,41,0.0713,46289333,False,False
202017,2020-04-22,36,TO,,17,state,37,2.32668,1,2,0,0.0541,1590248,False,False
202017,2020-04-21,36,AC,,12,state,195,21.80062,19,8,0,0.041,894470,False,False
202017,2020-04-21,45,AL,,27,state,210,6.26577,39,19,1,0.0905,3351543,False,False
202017,2020-04-21,40,AM,,13,state,2270,53.94853,110,193,8,0.085,4207714,False,False
202017,2020-04-21,33,AP,,16,state,466,54.07456,31,13,0,0.0279,861773,False,False
202017,2020-04-21,47,BA,,29,state,1504,10.07325,127,48,1,0.0319,14930634,False,False
202017,2020-04-21,37,CE,,23,state,3682,40.07792,197,221,15,0.06,9187103,False,False
202017,2020-04-21,46,DF,,53,state,913,29.88398,38,24,0,0.0263,3055149,False,False
202017,2020-04-21,48,ES,,32,state,1313,32.30766,101,34,0,0.0259,4064052,False,False
202017,2020-04-21,41,GO,,52,state,421,5.91829,18,19,0,0.0451,7113540,False,False
202017,2020-04-21,33,MA,,21,state,1604,22.5452,208,66,6,0.0411,7114598,False,False
202017,2020-04-21,45,MG,,31,state,1230,5.77664,41,44,3,0.0358,21292666,False,False
202017,2020-04-21,39,MS,,50,state,173,6.15791,2,6,1,0.0347,2809394,False,False
202017,2020-04-21,33,MT,,51,state,181,5.13298,0,6,0,0.0331,3526220,False,False
202017,2020-04-21,35,PA,,15,state,1026,11.80566,124,38,3,0.037,8690745,False,False
202017,2020-04-21,41,PB,,25,state,301,7.45183,38,39,6,0.1296,4039277,False,False
202017,2020-04-21,41,PE,,26,state,2908,30.23931,218,260,26,0.0894,9616621,False,False
202017,2020-04-21,34,PI,,22,state,206,6.27766,20,15,1,0.0728,3281480,False,False
202017,2020-04-21,41,PR,,41,state,1039,9.02157,17,55,2,0.0529,11516840,False,False
202017,2020-04-21,48,RJ,,33,state,5306,30.55362,407,461,39,0.0869,17366189,False,False
202017,2020-04-21,41,RN,,24,state,646,18.27872,38,29,1,0.0449,3534165,False,False
202017,2020-04-21,33,RO,,11,state,223,12.4133,24,5,1,0.0224,1796460,False,False
202017,2020-04-21,32,RR,,14,state,280,44.36128,33,3,0,0.0107,631181,False,False
202017,2020-04-21,43,RS,,43,state,918,8.03644,14,27,0,0.0294,11422973,False,False
202017,2020-04-21,41,SC,,42,state,1091,15.04308,28,37,2,0.0339,7252502,False,False
202017,2020-04-21,39,SE,,28,state,117,5.04567,25,7,2,0.0598,2318822,False,False
202017,2020-04-21,57,SP,,35,state,15385,33.2366,805,1093,56,0.071,46289333,False,False
202017,2020-04-21,35,TO,,17,state,36,2.2638,1,2,0,0.0556,1590248,False,False
202017,2020-04-20,35,AC,,12,state,176,19.67646,13,8,2,0.0455,894470,False,False
202017,2020-04-20,44,AL,,27,state,171,5.10213,12,18,3,0.1053,3351543,False,False
202017,2020-04-20,39,AM,,13,state,2160,51.33429,116,185,3,0.0856,4207714,False,False
